name;open;high;low;close;volume;marketCap;timestamp
"2781";0.1243857609;0.1251435702;0.1241852794;0.1241852794;118540.36;0;"2024-10-29T06:00:00.000Z"
"2781";0.1241852794;0.1242081856;0.121331538;0.1223652548;121333.06;0;"2024-10-29T07:00:00.000Z"
"2781";0.1223674809;0.1223834361;0.1216933458;0.1220329574;122755.33;0;"2024-10-29T08:00:00.000Z"
"2781";0.1220343242;0.1220430652;0.1213399533;0.121346833;123254.93;0;"2024-10-29T09:00:00.000Z"
"2781";0.121346833;0.1258079122;0.1210652524;0.1254351888;133078.58;0;"2024-10-29T10:00:00.000Z"
"2781";0.1254351888;0.1255312398;0.1254180367;0.1254534858;134398.79;0;"2024-10-29T11:00:00.000Z"
"2781";0.1254534858;0.1255164472;0.1230249478;0.1236524954;138001.09;0;"2024-10-29T12:00:00.000Z"
"2781";0.1236524954;0.1236604098;0.1139218791;0.1212393723;156645.08;0;"2024-10-29T13:00:00.000Z"
"2781";0.1212393723;0.122969273;0.121237127;0.1227707858;169427.23;0;"2024-10-29T14:00:00.000Z"
"2781";0.1227707858;0.12418119;0.1225926422;0.1240519093;172632.64;0;"2024-10-29T15:00:00.000Z"
"2781";0.1240540433;0.1241951592;0.123506298;0.1241879211;174217.52;0;"2024-10-29T16:00:00.000Z"
"2781";0.1241879211;0.1290911181;0.1240101655;0.1290814088;178954.53;0;"2024-10-29T17:00:00.000Z"
"2781";0.1290814088;0.1290814088;0.126802727;0.1268104586;185281.31;0;"2024-10-29T18:00:00.000Z"
"2781";0.1268104586;0.1276307765;0.1257622072;0.1257916491;190861.9;0;"2024-10-29T19:00:00.000Z"
"2781";0.1257916491;0.1257916491;0.1241710732;0.1242271334;190921.94;0;"2024-10-29T20:00:00.000Z"
"2781";0.1242271334;0.1242568917;0.1239744255;0.123987912;194549.31;0;"2024-10-29T21:00:00.000Z"
"2781";0.1239850594;0.1240093119;0.1235507263;0.1235539865;196003.68;0;"2024-10-29T22:00:00.000Z"
"2781";0.1235539865;0.1244675611;0.1231844176;0.1244651794;197661.47;0;"2024-10-29T23:00:00.000Z"
"2781";0.1244651794;0.1248209318;0.1243988173;0.1245507998;199126.35;0;"2024-10-30T00:00:00.000Z"
"2781";0.1245507998;0.1260568517;0.1231722786;0.1236297152;203280.32;0;"2024-10-30T01:00:00.000Z"
"2781";0.1236297152;0.1262772612;0.1235565156;0.1253158974;204916.77;0;"2024-10-30T02:00:00.000Z"
"2781";0.1253158974;0.1274000247;0.1253125057;0.1273999487;218077.46;0;"2024-10-30T03:00:00.000Z"
"2781";0.1273999487;0.1274056652;0.1255343228;0.1255414729;111669.81;0;"2024-10-30T04:00:00.000Z"
"2781";0.1255414729;0.1257329341;0.1253758677;0.1254216604;105864.58;0;"2024-10-30T05:00:00.000Z"
"2781";0.1254144207;0.1254448082;0.1253765297;0.1254333524;100533.89;0;"2024-10-30T06:00:00.000Z"
"2781";0.1254296109;0.1256520776;0.1237253297;0.1248760389;108059.96;0;"2024-10-30T07:00:00.000Z"
"2781";0.1248760389;0.128968972;0.1225316119;0.1268946556;180299.96;0;"2024-10-30T08:00:00.000Z"
"2781";0.1268946556;0.1283420127;0.1255629939;0.1255629939;208155.95;0;"2024-10-30T09:00:00.000Z"
"2781";0.1255629939;0.126420391;0.1253891926;0.1253908288;203469.38;0;"2024-10-30T10:00:00.000Z"
"2781";0.1253930736;0.1274430228;0.1253809439;0.1256620403;209494.85;0;"2024-10-30T11:00:00.000Z"
"2781";0.1256620403;0.1449515609;0.1256088901;0.1446570663;251491.9;0;"2024-10-30T12:00:00.000Z"
"2781";0.1446570663;0.1479582105;0.1253898095;0.1269976241;349887.57;0;"2024-10-30T13:00:00.000Z"
"2781";0.1269976241;0.1279948849;0.1263230176;0.1276767543;402336.52;0;"2024-10-30T14:00:00.000Z"
"2781";0.1276767543;0.1279683059;0.1263470689;0.1273629745;429429.08;0;"2024-10-30T15:00:00.000Z"
"2781";0.1271141702;0.1272854406;0.1260681897;0.1267170001;442865.67;0;"2024-10-30T16:00:00.000Z"
"2781";0.1267170001;0.1279874608;0.1260633479;0.126504153;446787.89;0;"2024-10-30T17:00:00.000Z"
"2781";0.126504153;0.1399223899;0.1257656354;0.1273180798;516179.59;0;"2024-10-30T18:00:00.000Z"
"2781";0.1273280277;0.1313495551;0.1272790539;0.1291004424;546562.39;0;"2024-10-30T19:00:00.000Z"
"2781";0.1291004424;0.1296834948;0.1282856361;0.1290464835;551368.53;0;"2024-10-30T20:00:00.000Z"
"2781";0.128887351;0.1296826331;0.1286257988;0.129282603;568437.26;0;"2024-10-30T21:00:00.000Z"
"2781";0.129282603;0.1294407462;0.1272752088;0.1272951878;577077.06;0;"2024-10-30T22:00:00.000Z"
"2781";0.1272951878;0.1299832196;0.1272705813;0.1274923625;583552.38;0;"2024-10-30T23:00:00.000Z"
"2781";0.1274923625;0.1308780645;0.1273002294;0.1293918523;607190.14;0;"2024-10-31T00:00:00.000Z"
"2781";0.1293918523;0.1299416888;0.1272814475;0.1281366385;3106343.46;0;"2024-10-31T01:00:00.000Z"
"2781";0.1280302595;0.1301853632;0.1276235833;0.1292747902;3526235.9;0;"2024-10-31T02:00:00.000Z"
"2781";0.1292747902;0.13059243;0.1292225328;0.1296969091;3447030.1;0;"2024-10-31T03:00:00.000Z"
"2781";0.1296969091;0.1309302391;0.123426437;0.1306869012;3785891.34;0;"2024-10-31T04:00:00.000Z"
"2781";0.1307825926;0.1311790306;0.1296710413;0.1308118546;4004987.14;0;"2024-10-31T05:00:00.000Z"
"2781";0.1308118546;0.1397759079;0.1308118546;0.1374732578;6658959.65;0;"2024-10-31T06:00:00.000Z"
"2781";0.1380195036;0.1407346967;0.1353394903;0.1374158182;11554795.18;804784350.3;"2024-10-31T07:00:00.000Z"
"2781";0.1374309851;0.140103463;0.1299508938;0.1303665527;24240797.94;763631076.65;"2024-10-31T08:00:00.000Z"
"2781";0.1303665527;0.1344112749;0.1301189499;0.133689972;27605544.09;783102757.11;"2024-10-31T09:00:00.000Z"
"2781";0.133689972;0.1571990714;0.1336746292;0.1431476937;51498982.74;838504845.08;"2024-10-31T10:00:00.000Z"
"2781";0.1431476937;0.1465061532;0.1403494304;0.1435330954;61222193.11;840769185.15;"2024-10-31T11:00:00.000Z"
"2781";0.1435330954;0.1513211712;0.1398185756;0.1496208211;71883010.46;876434042.68;"2024-10-31T12:00:00.000Z"
"2781";0.1496208211;0.1534261136;0.1466910417;0.1481402422;84111740.49;867765970.5;"2024-10-31T13:00:00.000Z"
"2781";0.1481402422;0.1493775064;0.1428941888;0.1433220202;90966339.39;839546870.59;"2024-10-31T14:00:00.000Z"
"2781";0.1433220202;0.1444557737;0.1345562469;0.1372794734;100234907;804155607.44;"2024-10-31T15:00:00.000Z"
"2781";0.1372794734;0.1374180372;0.1327385308;0.1346531966;105169599.2;788775910.44;"2024-10-31T16:00:00.000Z"
"2781";0.1346531966;0.1516974072;0.1343390857;0.1495556869;113590436.81;876077272.46;"2024-10-31T17:00:00.000Z"
"2781";0.1495556869;0.1495556869;0.1421766591;0.1451820714;118484171.93;850461887.03;"2024-10-31T18:00:00.000Z"
"2781";0.1451820714;0.145269324;0.1405567547;0.1437045662;120516487.8;841811674.79;"2024-10-31T19:00:00.000Z"
"2781";0.1437045662;0.1446266434;0.1419170733;0.1441740241;122726599.24;844566639.85;"2024-10-31T20:00:00.000Z"
"2781";0.1441740241;0.1444182648;0.1425837146;0.1426339726;124210797.61;835549943.15;"2024-10-31T21:00:00.000Z"
"2781";0.1426339726;0.1438829358;0.1412621587;0.1436715738;125322541.58;841633088.95;"2024-10-31T22:00:00.000Z"
"2781";0.1436604764;0.1436921389;0.1412383268;0.1424836868;126748074.8;834679347.7;"2024-10-31T23:00:00.000Z"
"2781";0.1424836868;0.1425369841;0.1391014858;0.1403291698;128066021.77;822062672.66;"2024-11-01T00:00:00.000Z"
"2781";0.1403291698;0.1403291698;0.1361453894;0.1366627011;131011530.64;800588713.53;"2024-11-01T01:00:00.000Z"
"2781";0.1366627011;0.1366627011;0.1322069226;0.133368524;135439932.84;781295460.39;"2024-11-01T02:00:00.000Z"
"2781";0.133368524;0.1378029888;0.1332836997;0.1378029888;137105588.27;807277963.07;"2024-11-01T03:00:00.000Z"
"2781";0.1378029888;0.1410425777;0.1355197021;0.1409765046;140586104.68;825873832.27;"2024-11-01T04:00:00.000Z"
"2781";0.1409765046;0.142184778;0.139244817;0.139244817;143978962.96;815733699.52;"2024-11-01T05:00:00.000Z"
"2781";0.139244817;0.1405014903;0.1380485712;0.1384426062;143583476.06;811038807.18;"2024-11-01T06:00:00.000Z"
"2781";0.1384426062;0.1384426062;0.1365419316;0.1371939013;141073616.1;803728209.98;"2024-11-01T07:00:00.000Z"
"2781";0.1371939013;0.1373828714;0.1360178182;0.1371244801;129773290.6;803326176.34;"2024-11-01T08:00:00.000Z"
"2781";0.1371244801;0.1397536821;0.1369273797;0.1397118763;128173371.24;818622666.61;"2024-11-01T09:00:00.000Z"
"2781";0.139734718;0.1452105272;0.1392924386;0.1399287629;112606731.47;819764164.61;"2024-11-01T10:00:00.000Z"
"2781";0.1399287629;0.140184341;0.1391492515;0.1395921376;104463068.24;817796813.4;"2024-11-01T11:00:00.000Z"
"2781";0.1395921376;0.1427153179;0.1391085607;0.1396063966;100757999.13;817885061.44;"2024-11-01T12:00:00.000Z"
"2781";0.1396063966;0.1397215126;0.1385039335;0.1385864202;90067597.89;811914223.41;"2024-11-01T13:00:00.000Z"
"2781";0.1385864202;0.1385864202;0.1361305023;0.1372908175;85974831.77;804328538.7;"2024-11-01T14:00:00.000Z"
"2781";0.1372908175;0.1373887831;0.1352252239;0.1353426351;78831187.91;792918778.45;"2024-11-01T15:00:00.000Z"
"2781";0.1353426351;0.136883461;0.1353354079;0.1364884829;75472690.12;799635953.83;"2024-11-01T16:00:00.000Z"
"2781";0.1364884829;0.1366816732;0.1355745862;0.136081336;68726408.09;797261416.36;"2024-11-01T17:00:00.000Z"
"2781";0.136082387;0.1389161291;0.1360764909;0.1381200965;65238545.19;809204389.85;"2024-11-01T18:00:00.000Z"
"2781";0.1381200965;0.1381200965;0.1363234337;0.1365381863;63554912.01;799941094.25;"2024-11-01T19:00:00.000Z"
"2781";0.1365381863;0.1365674587;0.1349189519;0.1349253627;62439173.91;790496600.84;"2024-11-01T20:00:00.000Z"
"2781";0.1349253627;0.13544274;0.1330920435;0.1340230053;62232331.33;785214440.81;"2024-11-01T21:00:00.000Z"
"2781";0.1340230053;0.1342849711;0.1331780426;0.1342657831;62140498.5;786641385.66;"2024-11-01T22:00:00.000Z"
"2781";0.1342657831;0.1350817555;0.1342031094;0.1347161714;61339361.99;789284746.42;"2024-11-01T23:00:00.000Z"
"2781";0.1347161714;0.1351713044;0.1342922442;0.1343310626;60418496.26;787033028.55;"2024-11-02T00:00:00.000Z"
"2781";0.1343310626;0.1345059718;0.1333619022;0.133587314;57916318.9;782680016.95;"2024-11-02T01:00:00.000Z"
"2781";0.133587314;0.13380873;0.1334385418;0.1336124522;54206756.25;782831826.07;"2024-11-02T02:00:00.000Z"
"2781";0.1336124522;0.1342194264;0.1332741144;0.1332745243;53115721.19;780856908.85;"2024-11-02T03:00:00.000Z"
"2781";0.1332746029;0.1335187105;0.1319193743;0.132237769;50896537.99;774786626.95;"2024-11-02T04:00:00.000Z"
"2781";0.132237769;0.1324184594;0.1312693736;0.1318675921;48073404.62;772622272.84;"2024-11-02T05:00:00.000Z"
"2781";0.1318675921;0.1318889767;0.1309942451;0.131428134;46954909.59;770051953.48;"2024-11-02T06:00:00.000Z"
"2781";0.131428134;0.1315070415;0.130263943;0.1303531997;45432642.98;763754611.11;"2024-11-02T07:00:00.000Z"
"2781";0.13035258;0.1315858491;0.1303348233;0.1310369669;44665561.51;767769034.04;"2024-11-02T08:00:00.000Z"
"2781";0.1310369669;0.1310427601;0.1293720115;0.1293760104;44067238.12;758041615.31;"2024-11-02T09:00:00.000Z"
"2781";0.1293760104;0.1323824303;0.128944448;0.1323813702;36704545.42;775655211.57;"2024-11-02T10:00:00.000Z"
"2781";0.1323813702;0.1323827009;0.1306872642;0.1310258313;35962423.2;767717258.04;"2024-11-02T11:00:00.000Z"
"2781";0.1310258313;0.1311907363;0.1297804779;0.1297986474;29306869.88;760531260.36;"2024-11-02T12:00:00.000Z"
"2781";0.1297986474;0.1304752406;0.1295963534;0.1301284843;28405454.62;762467714.32;"2024-11-02T13:00:00.000Z"
"2781";0.1301283818;0.1301283818;0.1278107415;0.1279427135;26159226.35;749671940.67;"2024-11-02T14:00:00.000Z"
"2781";0.1279427135;0.1284710415;0.1276522403;0.1277863886;24652084.87;748753912.51;"2024-11-02T15:00:00.000Z"
"2781";0.1277863886;0.1283551185;0.1276654927;0.1281778193;23873807.98;751051882.99;"2024-11-02T16:00:00.000Z"
"2781";0.1281778193;0.1281892904;0.1273860082;0.1273860082;23719997.73;746416658.64;"2024-11-02T17:00:00.000Z"
"2781";0.1273860082;0.1277657203;0.1272360332;0.1272410452;22927450.22;745571590.36;"2024-11-02T18:00:00.000Z"
"2781";0.1272410452;0.1275227764;0.126351153;0.1273310399;22776014.41;746047758.47;"2024-11-02T19:00:00.000Z"
"2781";0.1273215621;0.1276356426;0.1268861226;0.1274117304;22460112.29;746580474.31;"2024-11-02T20:00:00.000Z"
"2781";0.1274117304;0.1274627615;0.1269518413;0.1274330366;21373235.97;746709733.28;"2024-11-02T21:00:00.000Z"
"2781";0.1274330366;0.128066912;0.1272761523;0.1278375334;20962951.68;749084302.83;"2024-11-02T22:00:00.000Z"
"2781";0.1278375334;0.1287640704;0.1275994274;0.128757563;20966315.92;754479772.9;"2024-11-02T23:00:00.000Z"
"2781";0.128757563;0.1304864291;0.1287346727;0.1303280123;21766800.24;763686544.99;"2024-11-03T00:00:00.000Z"
"2781";0.1303280123;0.1315267656;0.130303776;0.1310150467;21944878.92;767691428.43;"2024-11-03T01:00:00.000Z"
"2781";0.1310107016;0.1311065552;0.1279763902;0.127983617;22486435.34;749957773.91;"2024-11-03T02:00:00.000Z"
"2781";0.127983617;0.1282429231;0.1275013735;0.1282429231;22537438.07;751481619.81;"2024-11-03T03:00:00.000Z"
"2781";0.1282429231;0.12844982;0.127889843;0.1282821907;21950415.21;751716156.44;"2024-11-03T04:00:00.000Z"
"2781";0.1282821907;0.1284654067;0.1275988903;0.1275988903;21222541.11;747716448.4;"2024-11-03T05:00:00.000Z"
"2781";0.1275988903;0.1278538148;0.1271716158;0.1276438639;20846252.67;747984389.21;"2024-11-03T06:00:00.000Z"
"2781";0.1276438639;0.1277523123;0.1269464694;0.1269587015;20302286.19;743973696.14;"2024-11-03T07:00:00.000Z"
"2781";0.1269587015;0.1272930347;0.1266750797;0.1266750797;20024598.74;742316033.12;"2024-11-03T08:00:00.000Z"
"2781";0.1266750797;0.1266875612;0.1260767278;0.1260823461;19483073.04;738846908.88;"2024-11-03T09:00:00.000Z"
"2781";0.1260823461;0.1268384056;0.1260761571;0.1267922305;19966011.92;743011158.8;"2024-11-03T10:00:00.000Z"
"2781";0.1267922305;0.1271210588;0.1263708036;0.1269016068;19708424.76;743656451.06;"2024-11-03T11:00:00.000Z"
"2781";0.1269016068;0.1269049917;0.125838626;0.1261940945;19749500.43;739514675.73;"2024-11-03T12:00:00.000Z"
"2781";0.1261940945;0.1262670653;0.1220504514;0.1222734602;21225910.09;716541327.5;"2024-11-03T13:00:00.000Z"
"2781";0.1222734602;0.1225743767;0.1218790701;0.1218914246;20870105.37;714217934.09;"2024-11-03T14:00:00.000Z"
"2781";0.1218759192;0.1223816404;0.1216418591;0.1223816404;21207075.34;717183640.8;"2024-11-03T15:00:00.000Z"
"2781";0.1223816404;0.1233397857;0.1214174757;0.1214322045;21461357;711625925.23;"2024-11-03T16:00:00.000Z"
"2781";0.1214322045;0.1223214001;0.1213855392;0.1218383082;21431631.22;714009997.68;"2024-11-03T17:00:00.000Z"
"2781";0.1218383082;0.1218975707;0.121243424;0.1213217608;21256402.7;710987125.47;"2024-11-03T18:00:00.000Z"
"2781";0.1213217608;0.1219730919;0.1212572759;0.1219507362;19535142.08;714675112.22;"2024-11-03T19:00:00.000Z"
"2781";0.1219507362;0.1237281053;0.1219457445;0.1234426375;19582521.36;723408064.73;"2024-11-03T20:00:00.000Z"
"2781";0.1234398288;0.1241562307;0.1229469236;0.1230259358;20503522.82;720986676.04;"2024-11-03T21:00:00.000Z"
"2781";0.1230259358;0.1239668216;0.1230259358;0.1237125601;20410068.33;725014859.43;"2024-11-03T22:00:00.000Z"
"2781";0.1237125601;0.1238379265;0.1233638806;0.1234678787;20112021.18;723585132.62;"2024-11-03T23:00:00.000Z"
"2781";0.1234678787;0.1234852395;0.1228985679;0.1230843659;19369733.08;721444601.15;"2024-11-04T00:00:00.000Z"
"2781";0.1230843659;0.1244123514;0.1230720473;0.1235573658;19226552.78;724118103.48;"2024-11-04T01:00:00.000Z"
"2781";0.1235573658;0.1247930245;0.1235460903;0.1246353593;19005732.95;730439922.33;"2024-11-04T02:00:00.000Z"
"2781";0.1246353593;0.1252999097;0.1245373475;0.1252011689;18918833.61;733760232.91;"2024-11-04T03:00:00.000Z"
"2781";0.1252011689;0.1255567041;0.1249930985;0.1255567041;18985032.1;735846040.04;"2024-11-04T04:00:00.000Z"
"2781";0.1255567041;0.1256948904;0.1247489117;0.1248184541;19030011.99;731525777.99;"2024-11-04T05:00:00.000Z"
"2781";0.1248184541;0.1248825713;0.1240502202;0.1244786844;18926464.63;729538725.05;"2024-11-04T06:00:00.000Z"
"2781";0.1244786844;0.1245500187;0.1231581729;0.1231581729;18971914.31;721800619.18;"2024-11-04T07:00:00.000Z"
"2781";0.1231576416;0.1232449951;0.122703099;0.122997305;19387298.62;720865112.11;"2024-11-04T08:00:00.000Z"
"2781";0.122997305;0.1238214791;0.1229445418;0.1237371071;19196312;725205204.73;"2024-11-04T09:00:00.000Z"
"2781";0.1237371071;0.1249225188;0.1236693586;0.1236772012;18642198.57;724858298.85;"2024-11-04T10:00:00.000Z"
"2781";0.1236772012;0.1241780695;0.1236199588;0.1240814887;18528190.89;727232002.64;"2024-11-04T11:00:00.000Z"
"2781";0.1240814887;0.1244747163;0.123209138;0.1233286259;18481069.13;722823861.59;"2024-11-04T12:00:00.000Z"
"2781";0.1233286259;0.1235200267;0.1231117598;0.1233660791;16818227.32;723047498.29;"2024-11-04T13:00:00.000Z"
"2781";0.1233660791;0.1235036697;0.1225302629;0.1225645945;17149158.97;718354176.6;"2024-11-04T14:00:00.000Z"
"2781";0.1225645945;0.1230342208;0.1224511694;0.1229843687;16368308.74;720818642.89;"2024-11-04T15:00:00.000Z"
"2781";0.1229331811;0.1235921208;0.1228083043;0.1228083043;0;0;"2024-11-04T16:00:00Z"
